epoch,batch,batch_time(s),phase
0,0,20.880655527114868,0
0,1,19.457534313201904,0
0,2,19.084360599517822,0
0,3,18.934768199920654,0
0,4,19.048053979873657,0
0,5,19.10662865638733,0
0,6,19.007628679275513,0
0,7,19.08980894088745,0
0,8,18.92483687400818,0
0,9,18.98225688934326,0
0,10,18.9995756149292,0
0,11,19.094651460647583,0
0,12,19.01962661743164,0
0,13,18.934434413909912,0
0,14,18.960927963256836,0
0,15,19.016669511795044,0
0,16,19.06119990348816,0
0,17,19.112931489944458,0
0,18,18.933123350143433,0
0,19,19.072484254837036,0
0,20,19.000399589538574,0
0,21,19.0628764629364,0
0,22,18.94536018371582,0
0,23,19.18532371520996,0
0,24,18.928938627243042,0
0,25,19.0382137298584,0
0,26,18.97831082344055,0
0,27,19.052103757858276,0
0,28,18.99860191345215,0
0,29,19.02950620651245,0
0,30,19.039846658706665,0
0,31,19.02880311012268,0
0,32,18.982502937316895,0
0,33,19.031100034713745,0
0,34,19.037039279937744,0
0,35,19.059991359710693,0
0,36,18.99004554748535,0
0,37,19.02400851249695,0
0,38,19.027679443359375,0
0,39,18.966248989105225,0
0,40,18.960085153579712,0
0,41,19.077531337738037,0
0,42,18.94422221183777,0
0,43,19.022168397903442,0
0,44,19.063345670700073,0
0,45,19.055089950561523,0
0,46,18.922974586486816,0
0,47,19.038590908050537,0
0,48,19.041320323944092,0
0,49,19.11110281944275,0
0,0,7.329108715057373,1
0,1,7.2233569622039795,1
0,2,7.266533374786377,1
0,3,7.240206956863403,1
0,4,7.291363477706909,1
0,5,7.22322940826416,1
0,6,7.274427890777588,1
0,7,7.2564380168914795,1
0,8,7.244967937469482,1
0,9,7.217463493347168,1
1,0,18.920023202896118,0
1,1,19.02593469619751,0
1,2,19.003002882003784,0
1,3,19.027319192886353,0
1,4,18.994527578353882,0
1,5,18.960910320281982,0
1,6,18.9502534866333,0
1,7,18.979520320892334,0
1,8,19.026678323745728,0
1,9,18.947355270385742,0
1,10,19.01796245574951,0
1,11,18.94345188140869,0
1,12,19.003520965576172,0
1,13,19.029531478881836,0
1,14,18.933682441711426,0
1,15,19.015843868255615,0
1,16,19.008236169815063,0
1,17,19.042737245559692,0
1,18,19.09436559677124,0
1,19,19.0631046295166,0
1,20,19.02676749229431,0
1,21,18.991814851760864,0
1,22,19.055526733398438,0
1,23,18.79291820526123,0
1,24,19.008907079696655,0
1,25,18.957253217697144,0
1,26,19.015613079071045,0
1,27,18.985252618789673,0
1,28,18.940476417541504,0
1,29,18.945890188217163,0
1,30,19.02872371673584,0
1,31,19.038325548171997,0
1,32,19.04137420654297,0
1,33,19.076914072036743,0
1,34,19.0116708278656,0
1,35,18.9832444190979,0
1,36,19.02304244041443,0
1,37,18.903321266174316,0
1,38,18.980219841003418,0
1,39,18.981483697891235,0
1,40,19.035115718841553,0
1,41,18.923596143722534,0
1,42,19.00154185295105,0
1,43,19.037193775177002,0
1,44,19.013501167297363,0
1,45,19.008410692214966,0
1,46,19.044371366500854,0
1,47,19.076784372329712,0
1,48,18.953011512756348,0
1,49,18.96762752532959,0
1,0,7.553120136260986,1
1,1,7.216959714889526,1
1,2,7.290616989135742,1
1,3,7.227432489395142,1
1,4,7.276142120361328,1
1,5,7.2372822761535645,1
1,6,7.278095006942749,1
1,7,7.227617979049683,1
1,8,7.298316717147827,1
1,9,7.226461172103882,1
