epoch,batch,batch_time(s),phase
0,0,20.125393629074097,0
0,1,26.287192821502686,0
0,2,25.07154607772827,0
0,3,26.279450178146362,0
0,4,26.34203267097473,0
0,5,26.135837078094482,0
0,6,25.516605377197266,0
0,7,25.837785005569458,0
0,8,26.098076820373535,0
0,9,25.995968341827393,0
0,10,26.236771821975708,0
0,11,25.51763606071472,0
0,12,26.326058387756348,0
0,13,25.932425260543823,0
0,14,25.388800621032715,0
0,15,26.17865800857544,0
0,16,26.311493396759033,0
0,17,25.782219409942627,0
0,18,26.731741189956665,0
0,19,25.684746265411377,0
0,20,26.0125949382782,0
0,21,26.12776803970337,0
0,22,25.59342122077942,0
0,23,25.695220232009888,0
0,24,26.194679021835327,0
0,0,14.090808868408203,1
0,1,7.696455955505371,1
0,2,8.39487624168396,1
0,3,7.766272306442261,1
0,4,7.821639776229858,1
1,0,19.900962352752686,0
1,1,25.55122184753418,0
1,2,25.39336848258972,0
1,3,26.007574796676636,0
1,4,25.857780933380127,0
1,5,25.01049542427063,0
1,6,25.538624048233032,0
1,7,25.9124653339386,0
1,8,26.181422472000122,0
1,9,25.53933095932007,0
1,10,26.30673098564148,0
1,11,25.064985752105713,0
1,12,25.564016819000244,0
1,13,26.362408876419067,0
1,14,25.90611481666565,0
1,15,26.082567930221558,0
1,16,26.85086178779602,0
1,17,26.018558263778687,0
1,18,25.90347385406494,0
1,19,25.834444046020508,0
1,20,25.464457273483276,0
1,21,25.813741445541382,0
1,22,25.77701425552368,0
1,23,25.565943717956543,0
1,24,26.48985743522644,0
1,0,13.575481176376343,1
1,1,7.565137147903442,1
1,2,7.38068962097168,1
1,3,7.347410678863525,1
1,4,7.318862199783325,1
2,0,20.365583419799805,0
2,1,25.098543643951416,0
2,2,26.05016565322876,0
2,3,26.15114688873291,0
2,4,26.69590473175049,0
2,5,26.323310613632202,0
2,6,25.87831711769104,0
2,7,26.062968254089355,0
2,8,25.287659406661987,0
2,9,26.383044242858887,0
2,10,26.808247327804565,0
2,11,25.927390098571777,0
2,12,26.180559635162354,0
2,13,26.635315895080566,0
2,14,25.685357570648193,0
2,15,25.59636163711548,0
2,16,25.967693567276,0
2,17,26.051299333572388,0
2,18,25.72200036048889,0
2,19,26.12325119972229,0
2,20,25.383362770080566,0
2,21,26.036136388778687,0
2,22,25.960920333862305,0
2,23,25.939647436141968,0
2,24,26.382168292999268,0
2,0,13.842743396759033,1
2,1,7.53734278678894,1
2,2,7.425710916519165,1
2,3,7.450077056884766,1
2,4,7.342404842376709,1
3,0,20.674652099609375,0
3,1,25.667773723602295,0
3,2,25.6778347492218,0
3,3,25.797945261001587,0
3,4,25.87818193435669,0
3,5,25.751944065093994,0
3,6,25.54641604423523,0
3,7,25.922150373458862,0
3,8,25.963207960128784,0
3,9,25.37397575378418,0
3,10,26.548378705978394,0
3,11,26.22723913192749,0
3,12,25.5322585105896,0
3,13,26.54973030090332,0
3,14,25.722501754760742,0
3,15,25.869356870651245,0
3,16,26.483038663864136,0
3,17,25.456621408462524,0
3,18,26.024426221847534,0
3,19,25.595609664916992,0
3,20,25.61001968383789,0
3,21,25.896278381347656,0
3,22,26.001608848571777,0
3,23,25.91728973388672,0
3,24,26.250057220458984,0
3,0,13.848212242126465,1
3,1,7.790254354476929,1
3,2,7.674452304840088,1
3,3,7.792577743530273,1
3,4,7.671383619308472,1
