epoch,batch,batch_time(s),phase
0,0,19.786824464797974,0
0,1,26.405233144760132,0
0,2,25.81168842315674,0
0,3,25.205973148345947,0
0,4,25.734858512878418,0
0,5,25.759559631347656,0
0,6,25.87641668319702,0
0,7,25.639777660369873,0
0,8,25.98481035232544,0
0,9,26.153859615325928,0
0,10,26.72973394393921,0
0,11,26.316940784454346,0
0,12,26.508923292160034,0
0,13,25.584309339523315,0
0,14,26.403555631637573,0
0,15,26.454941749572754,0
0,16,24.817665815353394,0
0,17,25.587304830551147,0
0,18,26.033302307128906,0
0,19,25.54502773284912,0
0,20,26.29360342025757,0
0,21,26.190250873565674,0
0,22,26.497406005859375,0
0,23,25.81164240837097,0
0,24,25.537291049957275,0
0,25,26.221071004867554,0
0,26,26.767005443572998,0
0,27,25.342876195907593,0
0,28,25.825729370117188,0
0,29,26.29849147796631,0
0,30,25.8746976852417,0
0,31,26.164817094802856,0
0,32,26.538470029830933,0
0,33,25.66996455192566,0
0,34,25.13822913169861,0
0,35,24.964665412902832,0
0,36,26.72485375404358,0
0,37,27.05954933166504,0
0,38,25.555387020111084,0
0,39,25.384393215179443,0
0,40,26.82663607597351,0
0,41,24.719264030456543,0
0,42,25.701336145401,0
0,43,26.063251495361328,0
0,44,25.383739471435547,0
0,45,25.926565885543823,0
0,46,25.943806648254395,0
0,47,25.56161618232727,0
0,48,25.366270780563354,0
0,49,25.912339210510254,0
0,0,12.722023248672485,1
0,1,7.7010178565979,1
0,2,7.681208372116089,1
0,3,7.544675350189209,1
0,4,7.663439989089966,1
0,5,7.573056936264038,1
0,6,7.649768829345703,1
0,7,7.558790922164917,1
0,8,7.63732385635376,1
0,9,7.531962156295776,1
1,0,19.591154098510742,0
1,1,25.41553258895874,0
1,2,26.33159327507019,0
1,3,25.98877263069153,0
1,4,25.656436443328857,0
1,5,25.564517498016357,0
1,6,26.122608423233032,0
1,7,24.86240839958191,0
1,8,26.54239273071289,0
1,9,25.422420978546143,0
1,10,26.3930983543396,0
1,11,26.263416290283203,0
1,12,25.69792914390564,0
1,13,25.719037532806396,0
1,14,25.890023231506348,0
1,15,26.51163911819458,0
1,16,25.90053129196167,0
1,17,25.318344831466675,0
1,18,26.443007707595825,0
1,19,26.08139133453369,0
1,20,24.523681640625,0
1,21,26.8278648853302,0
1,22,25.43894124031067,0
1,23,24.987231016159058,0
1,24,25.9631187915802,0
1,25,25.47678804397583,0
1,26,26.64153742790222,0
1,27,25.951682090759277,0
1,28,25.87635588645935,0
1,29,25.908417463302612,0
1,30,25.956997871398926,0
1,31,25.140697717666626,0
1,32,26.456778049468994,0
1,33,25.1624813079834,0
1,34,24.933578491210938,0
1,35,26.133175373077393,0
1,36,25.149510622024536,0
1,37,24.897066831588745,0
1,38,25.360498428344727,0
1,39,25.55752420425415,0
1,40,25.33247447013855,0
1,41,26.600489139556885,0
1,42,26.026989936828613,0
1,43,25.092145442962646,0
1,44,24.7870135307312,0
1,45,25.707138299942017,0
1,46,25.904731273651123,0
1,47,25.43725299835205,0
1,48,24.443414211273193,0
1,49,25.700130939483643,0
1,0,13.870680093765259,1
1,1,7.631098985671997,1
1,2,7.714047908782959,1
1,3,7.569052457809448,1
1,4,7.700758934020996,1
1,5,7.567328453063965,1
1,6,7.687841415405273,1
1,7,7.549304962158203,1
1,8,7.685711622238159,1
1,9,7.546244144439697,1
