epoch,batch,batch_time(s),phase
0,0,28.57228946685791,0
0,1,28.517369985580444,0
0,2,28.541179895401,0
0,3,28.186217308044434,0
0,4,28.153701782226562,0
0,5,28.102145671844482,0
0,6,28.095534324645996,0
0,7,27.99801540374756,0
0,8,28.087693452835083,0
0,9,28.109761476516724,0
0,10,28.169312953948975,0
0,11,28.073835134506226,0
0,12,28.09479331970215,0
0,13,28.125324249267578,0
0,14,28.14107346534729,0
0,15,28.073445558547974,0
0,16,28.14788556098938,0
0,17,28.087908267974854,0
0,18,28.10080122947693,0
0,19,28.140745162963867,0
0,20,28.166908502578735,0
0,21,28.12929940223694,0
0,22,28.13887643814087,0
0,23,28.121723890304565,0
0,24,28.165077209472656,0
0,25,28.06649398803711,0
0,26,28.10934019088745,0
0,27,28.00782823562622,0
0,28,28.069225549697876,0
0,29,28.067551136016846,0
0,30,28.096391439437866,0
0,31,28.12451195716858,0
0,32,28.119645357131958,0
0,33,28.112813472747803,0
0,34,28.066380977630615,0
0,35,28.101958513259888,0
0,36,28.18428134918213,0
0,37,28.045278549194336,0
0,38,28.07014536857605,0
0,39,28.0667085647583,0
0,40,28.074973106384277,0
0,41,28.159789562225342,0
0,42,28.05366611480713,0
0,43,28.072022676467896,0
0,44,28.049017190933228,0
0,45,28.174059629440308,0
0,46,28.10822033882141,0
0,47,28.1263267993927,0
0,48,28.19943642616272,0
0,49,28.15471911430359,0
0,0,10.606338500976562,1
0,1,10.590036153793335,1
0,2,10.64430856704712,1
0,3,10.565431833267212,1
0,4,10.697414636611938,1
0,5,10.611334562301636,1
0,6,10.650588750839233,1
0,7,10.61661171913147,1
0,8,10.651839971542358,1
0,9,10.59118914604187,1
1,0,28.122612953186035,0
1,1,28.087586879730225,0
1,2,28.1254825592041,0
1,3,28.1137912273407,0
1,4,28.097845315933228,0
1,5,28.04789638519287,0
1,6,28.12921690940857,0
1,7,28.070788860321045,0
1,8,28.18636727333069,0
1,9,28.148141145706177,0
1,10,28.190112590789795,0
1,11,28.15854263305664,0
1,12,28.103435277938843,0
1,13,28.133092164993286,0
1,14,28.046738386154175,0
1,15,28.161037921905518,0
1,16,28.125269889831543,0
1,17,28.16754150390625,0
1,18,28.12183427810669,0
1,19,28.080063819885254,0
1,20,28.143224000930786,0
1,21,28.243765592575073,0
1,22,28.10098433494568,0
1,23,28.090447425842285,0
1,24,28.125380039215088,0
1,25,28.09200429916382,0
1,26,28.11471915245056,0
1,27,28.094200372695923,0
1,28,28.109008073806763,0
1,29,28.13944959640503,0
1,30,28.15971851348877,0
1,31,28.2105610370636,0
1,32,28.198062896728516,0
1,33,28.17759132385254,0
1,34,28.10131001472473,0
1,35,28.139325380325317,0
1,36,28.124642610549927,0
1,37,28.104350805282593,0
1,38,28.127436876296997,0
1,39,28.12179970741272,0
1,40,28.128196954727173,0
1,41,28.151652097702026,0
1,42,28.054205417633057,0
1,43,28.08634066581726,0
1,44,28.080280542373657,0
1,45,28.106056690216064,0
1,46,28.056318759918213,0
1,47,28.110174417495728,0
1,48,28.072872638702393,0
1,49,28.098358154296875,0
1,0,10.630013227462769,1
1,1,10.59626030921936,1
1,2,10.658939123153687,1
1,3,10.626685380935669,1
1,4,10.65611982345581,1
1,5,10.60404658317566,1
1,6,10.651086330413818,1
1,7,10.614697456359863,1
1,8,10.661426544189453,1
1,9,10.594123125076294,1
