epoch,batch,batch_time(s),phase
0,0,26.577967643737793,0
0,1,25.65054750442505,0
0,2,25.92591142654419,0
0,3,26.14108920097351,0
0,4,26.308812618255615,0
0,5,25.764628648757935,0
0,6,25.822980880737305,0
0,7,25.74459171295166,0
0,8,26.280400276184082,0
0,9,25.99078392982483,0
0,10,25.642802000045776,0
0,11,25.98011326789856,0
0,12,26.285821437835693,0
0,13,25.228306770324707,0
0,14,25.642065286636353,0
0,15,26.67872953414917,0
0,16,25.95552921295166,0
0,17,26.217180967330933,0
0,18,26.19537115097046,0
0,19,25.85708975791931,0
0,20,26.17662739753723,0
0,21,25.773909091949463,0
0,22,25.708439111709595,0
0,23,26.115814924240112,0
0,24,26.101345777511597,0
0,0,8.014383316040039,1
0,1,7.712093353271484,1
0,2,8.469305276870728,1
0,3,7.699676990509033,1
0,4,7.820897817611694,1
1,0,25.35106587409973,0
1,1,25.442341566085815,0
1,2,25.67970299720764,0
1,3,25.740341901779175,0
1,4,25.41351318359375,0
1,5,25.346407890319824,0
1,6,25.778232097625732,0
1,7,26.066312551498413,0
1,8,26.04367232322693,0
1,9,25.99249577522278,0
1,10,25.396390199661255,0
1,11,25.063636541366577,0
1,12,26.189318895339966,0
1,13,26.248847723007202,0
1,14,26.278594732284546,0
1,15,26.039031267166138,0
1,16,26.304566383361816,0
1,17,26.109457969665527,0
1,18,25.85491704940796,0
1,19,25.778549909591675,0
1,20,25.627018928527832,0
1,21,25.465744495391846,0
1,22,25.833743810653687,0
1,23,26.200364112854004,0
1,24,25.99181818962097,0
1,0,8.02178406715393,1
1,1,7.52599835395813,1
1,2,7.4055702686309814,1
1,3,7.358304977416992,1
1,4,7.331908464431763,1
2,0,25.452953577041626,0
2,1,25.85449481010437,0
2,2,25.875055074691772,0
2,3,26.72563147544861,0
2,4,26.427316904067993,0
2,5,25.766658067703247,0
2,6,26.08520245552063,0
2,7,25.59735608100891,0
2,8,25.79863429069519,0
2,9,27.132031440734863,0
2,10,26.002837896347046,0
2,11,26.30997347831726,0
2,12,26.40748953819275,0
2,13,25.64378070831299,0
2,14,25.902937412261963,0
2,15,25.869415044784546,0
2,16,25.771897315979004,0
2,17,25.844661951065063,0
2,18,26.124727487564087,0
2,19,25.564268827438354,0
2,20,25.740885019302368,0
2,21,26.252975940704346,0
2,22,25.99050283432007,0
2,23,25.954756021499634,0
2,24,26.598421096801758,0
2,0,7.727804660797119,1
2,1,7.573265552520752,1
2,2,7.359398603439331,1
2,3,7.460711479187012,1
2,4,7.340534925460815,1
3,0,26.013630867004395,0
3,1,25.533451318740845,0
3,2,26.31867480278015,0
3,3,25.6734938621521,0
3,4,26.089027166366577,0
3,5,25.56560468673706,0
3,6,25.371692657470703,0
3,7,26.016276597976685,0
3,8,25.885987281799316,0
3,9,26.107306718826294,0
3,10,26.035979747772217,0
3,11,25.946699380874634,0
3,12,25.911152362823486,0
3,13,26.227844953536987,0
3,14,26.10569167137146,0
3,15,25.918495416641235,0
3,16,25.884780883789062,0
3,17,25.958343982696533,0
3,18,25.615935564041138,0
3,19,25.14263153076172,0
3,20,26.212673902511597,0
3,21,25.639863967895508,0
3,22,26.02447485923767,0
3,23,26.012163639068604,0
3,24,26.594760417938232,0
3,0,7.832685708999634,1
3,1,7.805095911026001,1
3,2,7.674565076828003,1
3,3,7.813440561294556,1
3,4,7.673823356628418,1
