epoch,batch,batch_time(s),phase
0,0,19.04191780090332,0
0,1,29.205943822860718,0
0,2,29.284496784210205,0
0,3,29.09033203125,0
0,4,29.091835975646973,0
0,5,29.016099452972412,0
0,6,29.176156997680664,0
0,7,29.00916576385498,0
0,8,29.02966618537903,0
0,9,28.919840574264526,0
0,10,29.043463706970215,0
0,11,28.888493537902832,0
0,12,29.04688024520874,0
0,13,28.973333597183228,0
0,14,29.122171640396118,0
0,15,28.98359727859497,0
0,16,29.091659545898438,0
0,17,29.147385597229004,0
0,18,29.262877464294434,0
0,19,29.219223976135254,0
0,20,29.27711844444275,0
0,21,29.165279388427734,0
0,22,29.269357919692993,0
0,23,29.355091333389282,0
0,24,28.99665665626526,0
0,25,29.177315711975098,0
0,26,29.200424194335938,0
0,27,29.10750985145569,0
0,28,29.338578462600708,0
0,29,29.390356063842773,0
0,30,29.544421911239624,0
0,31,29.398534059524536,0
0,32,29.42216944694519,0
0,33,29.461026191711426,0
0,34,29.53495979309082,0
0,35,29.49643039703369,0
0,36,29.510693311691284,0
0,37,29.477708101272583,0
0,38,29.4606876373291,0
0,39,29.284936666488647,0
0,40,29.496904850006104,0
0,41,29.424736261367798,0
0,42,29.603896856307983,0
0,43,29.543135166168213,0
0,44,29.481059789657593,0
0,45,29.369821310043335,0
0,46,29.46160340309143,0
0,47,29.458131074905396,0
0,48,29.475390434265137,0
0,49,29.487786293029785,0
0,0,22.357240676879883,1
0,1,11.064158916473389,1
0,2,11.11336088180542,1
0,3,11.040424346923828,1
0,4,11.126810550689697,1
0,5,11.043876886367798,1
0,6,11.136476516723633,1
0,7,11.027670621871948,1
0,8,11.1436026096344,1
0,9,11.051071405410767,1
1,0,18.272960424423218,0
1,1,29.45854616165161,0
1,2,29.48173952102661,0
1,3,29.496111154556274,0
1,4,29.497071027755737,0
1,5,29.461263179779053,0
1,6,29.520625829696655,0
1,7,29.424294471740723,0
1,8,29.472986936569214,0
1,9,29.345314979553223,0
1,10,29.61744499206543,0
1,11,29.37498188018799,0
1,12,29.766823768615723,0
1,13,29.384250164031982,0
1,14,29.573322534561157,0
1,15,29.368083715438843,0
1,16,29.393035888671875,0
1,17,29.51307225227356,0
1,18,29.451997756958008,0
1,19,29.366749048233032,0
1,20,29.539711475372314,0
1,21,29.41085982322693,0
1,22,29.578341007232666,0
1,23,29.425976276397705,0
1,24,29.42316508293152,0
1,25,29.57622790336609,0
1,26,29.516318321228027,0
1,27,29.41342806816101,0
1,28,29.481284618377686,0
1,29,29.330605268478394,0
1,30,29.551142930984497,0
1,31,29.415363550186157,0
1,32,29.521640300750732,0
1,33,29.523622274398804,0
1,34,29.517584323883057,0
1,35,29.390233039855957,0
1,36,29.50092077255249,0
1,37,29.397387266159058,0
1,38,29.582401990890503,0
1,39,29.46284818649292,0
1,40,29.41459059715271,0
1,41,29.42308020591736,0
1,42,29.475637435913086,0
1,43,29.398910522460938,0
1,44,29.551507234573364,0
1,45,29.413930416107178,0
1,46,29.432137966156006,0
1,47,29.407537937164307,0
1,48,29.443875789642334,0
1,49,29.458232879638672,0
1,0,22.42683982849121,1
1,1,11.057504415512085,1
1,2,11.10717225074768,1
1,3,11.072310209274292,1
1,4,11.163538455963135,1
1,5,11.021570682525635,1
1,6,11.123710632324219,1
1,7,11.062528371810913,1
1,8,11.07324767112732,1
1,9,11.049787044525146,1
