epoch,batch,batch_time(s),phase
0,0,20.329793453216553,0
0,1,19.127232551574707,0
0,2,19.285876274108887,0
0,3,19.153022050857544,0
0,4,19.123692274093628,0
0,5,19.02351975440979,0
0,6,19.169286251068115,0
0,7,19.096246242523193,0
0,8,19.192929983139038,0
0,9,19.244728088378906,0
0,10,19.092987775802612,0
0,11,19.106414318084717,0
0,12,19.16374373435974,0
0,13,19.084753036499023,0
0,14,19.123924255371094,0
0,15,19.112125873565674,0
0,16,19.440099000930786,0
0,17,19.19593572616577,0
0,18,19.036165714263916,0
0,19,19.051379203796387,0
0,20,19.01564311981201,0
0,21,18.913914442062378,0
0,22,18.968894243240356,0
0,23,18.939750909805298,0
0,24,18.928239345550537,0
0,0,7.2576820850372314,1
0,1,7.279077053070068,1
0,2,7.300913095474243,1
0,3,7.255475282669067,1
0,4,7.2961602210998535,1
1,0,20.53403639793396,0
1,1,19.091729879379272,0
1,2,18.951301336288452,0
1,3,19.002706289291382,0
1,4,19.000666856765747,0
1,5,19.00087022781372,0
1,6,18.950904846191406,0
1,7,19.086453676223755,0
1,8,19.028706312179565,0
1,9,19.098795652389526,0
1,10,18.985504865646362,0
1,11,19.0630202293396,0
1,12,19.01274538040161,0
1,13,19.03569483757019,0
1,14,19.000597953796387,0
1,15,19.02318048477173,0
1,16,19.010464191436768,0
1,17,19.425132274627686,0
1,18,19.369848012924194,0
1,19,19.406554222106934,0
1,20,19.172476768493652,0
1,21,19.299608945846558,0
1,22,19.154929161071777,0
1,23,19.292921781539917,0
1,24,19.166704893112183,0
1,0,7.310269117355347,1
1,1,7.226875066757202,1
1,2,7.318389415740967,1
1,3,7.227315664291382,1
1,4,7.29192590713501,1
2,0,21.161234140396118,0
2,1,19.23988389968872,0
2,2,19.210988759994507,0
2,3,19.321076154708862,0
2,4,19.22242546081543,0
2,5,19.216171503067017,0
2,6,19.228694677352905,0
2,7,19.23501181602478,0
2,8,19.241106271743774,0
2,9,19.252100229263306,0
2,10,19.207661628723145,0
2,11,19.229339599609375,0
2,12,19.16586208343506,0
2,13,19.22493886947632,0
2,14,19.19868516921997,0
2,15,19.260038137435913,0
2,16,19.133397579193115,0
2,17,19.218692541122437,0
2,18,19.104132652282715,0
2,19,19.22702956199646,0
2,20,19.182533740997314,0
2,21,19.284151792526245,0
2,22,19.16312551498413,0
2,23,19.19215703010559,0
2,24,19.20408821105957,0
2,0,7.320519685745239,1
2,1,7.273161172866821,1
2,2,7.3162522315979,1
2,3,7.284555435180664,1
2,4,7.305487155914307,1
3,0,19.666474103927612,0
3,1,19.237660884857178,0
3,2,19.18263816833496,0
3,3,19.18985390663147,0
3,4,19.19443917274475,0
3,5,19.323033332824707,0
3,6,19.15295720100403,0
3,7,19.24930500984192,0
3,8,19.2012836933136,0
3,9,19.246553659439087,0
3,10,19.147393703460693,0
3,11,19.208667278289795,0
3,12,19.146655797958374,0
3,13,19.287124395370483,0
3,14,19.172255039215088,0
3,15,19.256873846054077,0
3,16,19.26160502433777,0
3,17,19.26519465446472,0
3,18,19.104626178741455,0
3,19,19.07631206512451,0
3,20,18.96996283531189,0
3,21,19.07362151145935,0
3,22,19.034433364868164,0
3,23,19.03415870666504,0
3,24,19.015012502670288,0
3,0,7.33117151260376,1
3,1,7.294286012649536,1
3,2,7.3162596225738525,1
3,3,7.253769636154175,1
3,4,7.322087526321411,1
