epoch,batch,batch_time(s),phase
0,0,29.441516876220703,0
0,1,29.227553367614746,0
0,2,29.178818225860596,0
0,3,29.0868821144104,0
0,4,29.06156849861145,0
0,5,29.114325523376465,0
0,6,29.028958797454834,0
0,7,29.077035427093506,0
0,8,28.942001819610596,0
0,9,29.00228500366211,0
0,10,28.919554948806763,0
0,11,29.003896474838257,0
0,12,28.951017141342163,0
0,13,29.090080499649048,0
0,14,29.045845985412598,0
0,15,29.01684594154358,0
0,16,28.987040281295776,0
0,17,29.310455799102783,0
0,18,29.175687551498413,0
0,19,29.25568675994873,0
0,20,29.21675968170166,0
0,21,29.220659732818604,0
0,22,29.186220407485962,0
0,23,29.166062593460083,0
0,24,29.16851019859314,0
0,25,29.192748546600342,0
0,26,29.174457550048828,0
0,27,29.19660186767578,0
0,28,29.214964866638184,0
0,29,29.629241704940796,0
0,30,29.475677013397217,0
0,31,29.390044450759888,0
0,32,29.407670974731445,0
0,33,29.466434001922607,0
0,34,29.495023727416992,0
0,35,29.509164094924927,0
0,36,29.506434202194214,0
0,37,29.473827838897705,0
0,38,29.320582628250122,0
0,39,29.452436208724976,0
0,40,29.434897661209106,0
0,41,29.49912977218628,0
0,42,29.577969312667847,0
0,43,29.488296508789062,0
0,44,29.37788200378418,0
0,45,29.446131706237793,0
0,46,29.48217272758484,0
0,47,29.465525150299072,0
0,48,29.440314054489136,0
0,49,29.45173144340515,0
0,0,11.163505792617798,1
0,1,11.039684295654297,1
0,2,11.11565089225769,1
0,3,11.025287866592407,1
0,4,11.124897718429565,1
0,5,11.040874004364014,1
0,6,11.139407873153687,1
0,7,11.021303653717041,1
0,8,11.137360334396362,1
0,9,11.053064584732056,1
1,0,29.495338439941406,0
1,1,29.44799304008484,0
1,2,29.43511390686035,0
1,3,29.493863344192505,0
1,4,29.468886613845825,0
1,5,29.536426305770874,0
1,6,29.439372539520264,0
1,7,29.388437032699585,0
1,8,29.368271589279175,0
1,9,29.553219079971313,0
1,10,29.45828676223755,0
1,11,29.47074818611145,0
1,12,29.55784797668457,0
1,13,29.499167680740356,0
1,14,29.44304060935974,0
1,15,29.43068265914917,0
1,16,29.43072271347046,0
1,17,29.457247734069824,0
1,18,29.391568183898926,0
1,19,29.51426124572754,0
1,20,29.398529529571533,0
1,21,29.53220534324646,0
1,22,29.462910652160645,0
1,23,29.42138433456421,0
1,24,29.508691549301147,0
1,25,29.472835779190063,0
1,26,29.46780800819397,0
1,27,29.438679456710815,0
1,28,29.423659563064575,0
1,29,29.361576795578003,0
1,30,29.53932547569275,0
1,31,29.472241401672363,0
1,32,29.512316703796387,0
1,33,29.481923580169678,0
1,34,29.413803339004517,0
1,35,29.474719762802124,0
1,36,29.40641760826111,0
1,37,29.53618097305298,0
1,38,29.477878093719482,0
1,39,29.46127724647522,0
1,40,29.38188648223877,0
1,41,29.430696487426758,0
1,42,29.42363405227661,0
1,43,29.480119228363037,0
1,44,29.423922061920166,0
1,45,29.44802451133728,0
1,46,29.460798978805542,0
1,47,29.362387657165527,0
1,48,29.479129552841187,0
1,49,29.52530574798584,0
1,0,11.12000584602356,1
1,1,11.017027139663696,1
1,2,11.123764514923096,1
1,3,11.057594776153564,1
1,4,11.140655040740967,1
1,5,11.039609432220459,1
1,6,11.101550817489624,1
1,7,11.031105279922485,1
1,8,11.105680704116821,1
1,9,11.029541492462158,1
